building_id,building_type,height,num_floors,latitude,longitude
B000636,unknown,,,17.3734054,78.4194588
B000637,unknown,,,17.3732563,78.4194338
B000638,unknown,,,17.3732804,78.4195134
B000639,unknown,,,17.3734188,78.4195835
B000640,unknown,,,17.3732799,78.4196204
B000641,unknown,,,17.3731256,78.4196362
B000642,unknown,,,17.3729506,78.4195484
B000643,unknown,,,17.3730287,78.4194633
B000644,unknown,,,17.3729564,78.4193568
B000645,unknown,,,17.3727787,78.4194584
B000646,unknown,,,17.3726527,78.4194443
B000647,unknown,,,17.3726666,78.4195829
B000648,unknown,,,17.3727863,78.4195659
B000649,unknown,,,17.3728141,78.4196896
B000650,unknown,,,17.3729939,78.4196642
B000651,unknown,,,17.3729814,78.4198293
B000652,unknown,,,17.3731406,78.4199109
B000653,unknown,,,17.372726,78.4198336
B000654,unknown,,,17.3727002,78.4198787
B000655,unknown,,,17.3726951,78.420088
B000656,unknown,,,17.3724943,78.4199843
B000657,unknown,,,17.3728214,78.420009
B000658,unknown,,,17.3730477,78.4201879
B000659,unknown,,,17.3730323,78.4200493
B000660,unknown,,,17.3728462,78.419979
B000661,unknown,,,17.3728481,78.4199194
B000662,unknown,,,17.3731763,78.4200338
B000663,unknown,,,17.3733877,78.4200471
B000664,unknown,,,17.3733725,78.4199408
B000665,unknown,,,17.373493,78.4201585
B000666,unknown,,,17.3737327,78.4201315
B000667,unknown,,,17.3734268,78.4201803
B000668,unknown,,,17.3731926,78.4201208
B000669,unknown,,,17.3732222,78.4201975
B000670,unknown,,,17.3732307,78.4202663
B000671,unknown,,,17.3734602,78.4202553
B000672,unknown,,,17.3736094,78.4202778
B000673,unknown,,,17.3735052,78.4203585
B000674,unknown,,,17.3736974,78.4204556
B000675,unknown,,,17.3735669,78.4204715
B000676,unknown,,,17.3733213,78.4204738
B000677,unknown,,,17.373275,78.4203678
B000678,unknown,,,17.3731256,78.4204731
B000679,unknown,,,17.372998,78.4204988
B000680,unknown,,,17.3730975,78.4203614
B000681,unknown,,,17.373073,78.4202593
B000682,unknown,,,17.3727728,78.4201919
B000683,unknown,,,17.3727816,78.4202837
B000684,unknown,,,17.3726366,78.4202755
B000685,unknown,,,17.37285,78.4204348
B000686,unknown,,,17.3725696,78.4204884
B000687,unknown,,,17.3724537,78.4202471
B000688,unknown,,,17.3724771,78.4201444
B000689,unknown,,,17.3722999,78.4201611
B000690,unknown,,,17.3724412,78.4199889
B000691,unknown,,,17.3724018,78.4199923
B000692,unknown,,,17.3702368,78.4202217
B000693,unknown,,,17.3702245,78.4199936
B000694,unknown,,,17.3707074,78.419986
B000695,unknown,,,17.3707612,78.4195502
B000696,unknown,,,17.3707315,78.4198401
B000697,unknown,,,17.3706095,78.4194398
B000698,unknown,,,17.3704794,78.4192393
B000699,unknown,,,17.3705865,78.4192422
B000700,unknown,,,17.3706807,78.4192447
B000701,unknown,,,17.3707466,78.4194426
B000702,unknown,,,17.3724143,78.4199279
B000703,unknown,,,17.3724429,78.4197456
B000704,unknown,,,17.3724371,78.4195807
B000705,unknown,,,17.3724926,78.419507
B000706,unknown,,,17.3679014,78.419317
B000707,unknown,,,17.3682122,78.4195192
B000708,unknown,,,17.3682004,78.4199281
B000709,unknown,,,17.3684881,78.4197631
B000710,unknown,,,17.3689735,78.4199026
B000711,unknown,,,17.3690774,78.4197408
B000712,unknown,,,17.3689546,78.4197478
B000713,unknown,,,17.3688502,78.4197484
B000714,unknown,,,17.3688421,78.4195178
B000715,unknown,,,17.3689554,78.4194174
B000716,unknown,,,17.3693042,78.419493
B000717,unknown,,,17.3695246,78.4194801
B000718,unknown,,,17.3697477,78.4194826
B000719,unknown,,,17.3696865,78.4194901
B000720,unknown,,,17.369673,78.419738
B000721,unknown,,,17.3698822,78.4197288
B000722,unknown,,,17.3701096,78.4199002
B000723,unknown,,,17.3698056,78.4198005
B000724,unknown,,,17.3697925,78.4198889
B000725,unknown,,,17.3693649,78.4198174
B000726,unknown,,,17.3696385,78.4198856
B000727,unknown,,,17.3695404,78.419736
B000728,unknown,,,17.3693805,78.4197259
B000729,unknown,,,17.3691604,78.4197389
B000730,unknown,,,17.3692894,78.4198173
B000731,unknown,,,17.3693058,78.4198867
B000732,unknown,,,17.3691385,78.4198263
B000733,unknown,,,17.3691041,78.4198963
B000734,unknown,,,17.369533,78.4201859
B000735,unknown,,,17.3699019,78.4201301
B000736,unknown,,,17.3698264,78.420126
B000737,unknown,,,17.369759,78.4201263
B000738,unknown,,,17.3698129,78.4202574
B000739,unknown,,,17.3698958,78.4202587
B000740,unknown,,,17.3698308,78.4205146
B000741,unknown,,,17.3695977,78.4205094
B000742,unknown,,,17.3694538,78.4205219
B000743,unknown,,,17.3692995,78.4204918
B000744,unknown,,,17.3686829,78.4204904
B000745,unknown,,,17.3683163,78.4202199
B000746,unknown,,,17.3680151,78.4202535
B000747,unknown,,,17.3679063,78.4202535
B000748,unknown,,,17.3683321,78.4203069
B000749,unknown,,,17.3682513,78.4203119
B000750,unknown,,,17.3678999,78.4205508
B000751,unknown,,,17.3677805,78.4205396
B000752,unknown,,,17.3676557,78.4205374
B000753,unknown,,,17.3673567,78.4201653
B000754,unknown,,,17.3673021,78.4206149
B000755,unknown,,,17.3671715,78.420242
B000756,unknown,,,17.3676557,78.4202378
B000757,unknown,,,17.3677773,78.4202535
B000758,unknown,,,17.3678856,78.4199232
B000759,unknown,,,17.3674579,78.4199387
B000760,unknown,,,17.3677762,78.419783
B000761,unknown,,,17.3677257,78.4194595
B000762,unknown,,,17.3678001,78.4194569
B000763,unknown,,,17.3676977,78.4193375
B000764,unknown,,,17.3676616,78.41952
B000765,unknown,,,17.3673467,78.4193157
B000766,unknown,,,17.367352,78.4195398
B000767,unknown,,,17.3673522,78.4194605
B000768,unknown,,,17.3671313,78.4195509
B000769,unknown,,,17.3671282,78.4194697
B000770,unknown,,,17.3668807,78.4197394
B000771,unknown,,,17.3666187,78.4197315
B000772,unknown,,,17.3662606,78.4197682
B000773,unknown,,,17.3661225,78.4197493
B000774,unknown,,,17.3665808,78.4195867
B000775,unknown,,,17.3661102,78.41929
B000776,unknown,,,17.3658788,78.4192989
B000777,unknown,,,17.3659996,78.4197285
B000778,unknown,,,17.3657179,78.4197481
B000779,unknown,,,17.3655794,78.4197551
B000780,unknown,,,17.3655612,78.420234
B000781,unknown,,,17.3667225,78.4202186
B000782,unknown,,,17.3666289,78.4204997
B000783,unknown,,,17.3651057,78.4204368
B000784,unknown,,,17.3650163,78.4203447
B000785,unknown,,,17.364984,78.4202404
B000786,unknown,,,17.3652449,78.4200187
B000787,unknown,,,17.3653044,78.4200621
B000788,unknown,,,17.3653557,78.419809
B000789,unknown,,,17.3649772,78.4200501
B000790,unknown,,,17.3649857,78.4201485
B000791,unknown,,,17.3645624,78.4200502
B000792,unknown,,,17.3649926,78.41995
B000793,unknown,,,17.3646889,78.4199343
B000794,unknown,,,17.3643715,78.4200331
B000795,unknown,,,17.3643688,78.4201119
B000796,unknown,,,17.3646365,78.4203529
B000797,unknown,,,17.3647181,78.4201261
B000798,unknown,,,17.3646499,78.4203554
B000799,unknown,,,17.3639647,78.4202713
B000800,unknown,,,17.363974,78.4203316
B000801,unknown,,,17.3638794,78.4203692
B000802,unknown,,,17.3637017,78.420395
B000803,unknown,,,17.3636924,78.4205097
B000804,unknown,,,17.3635945,78.4202323
B000805,unknown,,,17.3636429,78.4200195
B000806,unknown,,,17.3640601,78.4201765
B000807,unknown,,,17.3642399,78.4199027
B000808,unknown,,,17.3642097,78.4198285
B000809,unknown,,,17.3643442,78.419728
B000810,unknown,,,17.3639299,78.4198054
B000811,unknown,,,17.3638669,78.4198119
B000812,unknown,,,17.3639986,78.4198026
B000813,unknown,,,17.3638018,78.4198137
B000814,unknown,,,17.3637339,78.4198165
B000815,unknown,,,17.3636714,78.4198179
B000816,unknown,,,17.3636107,78.4198328
B000817,unknown,,,17.3633633,78.4198441
B000818,unknown,,,17.3637103,78.4195943
B000819,unknown,,,17.3637764,78.4195901
B000820,unknown,,,17.3635941,78.419605
B000821,unknown,,,17.3636473,78.4196031
B000822,unknown,,,17.3634762,78.4196096
B000823,unknown,,,17.3634137,78.419611
B000824,unknown,,,17.3635166,78.419494
B000825,unknown,,,17.3634539,78.4194901
B000826,unknown,,,17.3635843,78.4194848
B000827,unknown,,,17.3636376,78.4194802
B000828,unknown,,,17.3637724,78.419471
B000829,unknown,,,17.3637116,78.4194704
B000830,unknown,,,17.3638314,78.4194664
B000831,unknown,,,17.3640364,78.4194447
B000832,unknown,,,17.3639812,78.4194559
B000833,unknown,,,17.3639066,78.4194625
B000834,unknown,,,17.3639781,78.4195906
B000835,unknown,,,17.3638513,78.4195739
B000836,unknown,,,17.3640437,78.4195762
B000837,unknown,,,17.3642289,78.4194281
B000838,unknown,,,17.3643016,78.419422
B000839,unknown,,,17.3643735,78.4194188
B000840,unknown,,,17.364561,78.4194081
B000841,unknown,,,17.3644901,78.4194053
B000842,unknown,,,17.3644364,78.4194058
B000843,unknown,,,17.3646379,78.4192981
B000844,unknown,,,17.3648901,78.4194082
B000845,unknown,,,17.3647814,78.4193952
B000846,unknown,,,17.3647724,78.4194768
B000847,unknown,,,17.3648792,78.4195899
B000848,unknown,,,17.3647743,78.4195168
B000849,unknown,,,17.3645576,78.419467
B000850,unknown,,,17.3644345,78.4194325
B000851,unknown,,,17.3644279,78.4197224
B000852,unknown,,,17.3646395,78.4198932
B000853,unknown,,,17.3646867,78.4197343
B000854,unknown,,,17.3649536,78.4198067
B000855,unknown,,,17.3651895,78.4198078
B000856,unknown,,,17.3655723,78.4199156
B000857,unknown,,,17.3650675,78.4196276
B000858,unknown,,,17.3650938,78.4195034
B000859,unknown,,,17.3651881,78.4195336
B000860,unknown,,,17.3651856,78.4194338
B000861,unknown,,,17.361005,78.4193906
B000862,unknown,,,17.3610841,78.4194194
B000863,unknown,,,17.3613348,78.4194742
B000864,unknown,,,17.3610642,78.4195082
B000865,unknown,,,17.3609411,78.4195405
B000866,unknown,,,17.3617886,78.4197088
B000867,unknown,,,17.3615936,78.4193783
B000868,unknown,,,17.362054,78.4195019
B000869,unknown,,,17.3622021,78.4195586
B000870,unknown,,,17.3624727,78.4194138
B000871,unknown,,,17.3627113,78.4195758
B000872,unknown,,,17.3623788,78.4194092
B000873,unknown,,,17.3625927,78.4194434
B000874,unknown,,,17.36292,78.4194749
B000875,unknown,,,17.362989,78.4194743
B000876,unknown,,,17.3632354,78.419639
B000877,unknown,,,17.3627463,78.4197913
B000878,unknown,,,17.3629638,78.4196894
B000879,unknown,,,17.362861,78.4196626
B000880,unknown,,,17.3623593,78.4197428
B000881,unknown,,,17.3620398,78.4196873
B000882,unknown,,,17.3621985,78.4198803
B000883,unknown,,,17.3621988,78.4201254
B000884,unknown,,,17.3622702,78.4200854
B000885,unknown,,,17.3625987,78.4200753
B000886,unknown,,,17.3625687,78.4199992
B000887,unknown,,,17.3629257,78.4197465
B000888,unknown,,,17.3631489,78.4200188
B000889,unknown,,,17.3631362,78.4200733
B000890,unknown,,,17.3625138,78.4202089
B000891,unknown,,,17.36313,78.4201734
B000892,unknown,,,17.3631426,78.4202998
B000893,unknown,,,17.3626298,78.4204273
B000894,unknown,,,17.3625834,78.4204296
B000895,unknown,,,17.3625226,78.4204222
B000896,unknown,,,17.3616839,78.4204341
B000897,unknown,,,17.3614317,78.4201529
B000898,unknown,,,17.3613579,78.4200957
B000899,unknown,,,17.361009,78.4201747
B000900,unknown,,,17.3610066,78.4202354
B000901,unknown,,,17.3609142,78.4202706
B000902,unknown,,,17.361266,78.4201607
B000903,unknown,,,17.3611397,78.4204413
B000904,unknown,,,17.3608344,78.4202393
B000905,unknown,,,17.3604065,78.4201731
B000906,unknown,,,17.3597696,78.4203465
B000907,unknown,,,17.3599627,78.4202518
B000908,unknown,,,17.3598064,78.4200985
B000909,unknown,,,17.3598906,78.419955
B000910,unknown,,,17.3602833,78.419896
B000911,unknown,,,17.3604161,78.4199572
B000912,unknown,,,17.3603993,78.4200115
B000913,unknown,,,17.3608125,78.4200779
B000914,unknown,,,17.3607762,78.41995
B000915,unknown,,,17.3607822,78.419842
B000916,unknown,,,17.3605438,78.4199107
B000917,unknown,,,17.3606202,78.4197128
B000918,unknown,,,17.3606542,78.4196412
B000919,unknown,,,17.360708,78.4197854
B000920,unknown,,,17.360815,78.4197899
B000921,unknown,,,17.3606812,78.4195537
B000922,unknown,,,17.3606633,78.4195693
B000923,unknown,,,17.3605612,78.419537
B000924,unknown,,,17.3606075,78.4193909
B000925,unknown,,,17.3601723,78.4195953
B000926,unknown,,,17.3602404,78.4194406
B000927,unknown,,,17.3602357,78.419438
B000928,unknown,,,17.3602107,78.4193705
B000929,unknown,,,17.3598555,78.4193649
B000930,unknown,,,17.3597865,78.4194575
B000931,unknown,,,17.3597322,78.4195483
B000932,unknown,,,17.360103,78.4197527
B000933,unknown,,,17.3600741,78.4197371
B000934,unknown,,,17.359687,78.4198899
B000935,unknown,,,17.3594629,78.4195293
B000936,unknown,,,17.3597995,78.4197376
B000937,unknown,,,17.359387,78.4194934
B000938,unknown,,,17.3592977,78.4195002
B000939,unknown,,,17.359196,78.4194211
B000940,unknown,,,17.3592534,78.4193502
B000941,unknown,,,17.3592461,78.4195624
B000942,unknown,,,17.3591389,78.4196139
B000943,unknown,,,17.3589239,78.419558
B000944,unknown,,,17.3588806,78.4195337
B000945,unknown,,,17.3590101,78.4194972
B000946,unknown,,,17.3588691,78.4193692
B000947,unknown,,,17.3589611,78.4194439
B000948,unknown,,,17.3587761,78.4193399
B000949,unknown,,,17.3586904,78.4194826
B000950,unknown,,,17.3585524,78.4196976
B000951,unknown,,,17.3587546,78.4196606
B000952,unknown,,,17.3587926,78.4197329
B000953,unknown,,,17.358858,78.4195849
B000954,unknown,,,17.3589462,78.419686
B000955,unknown,,,17.359039,78.4197753
B000956,unknown,,,17.3587795,78.4198084
B000957,unknown,,,17.358725,78.4198266
B000958,unknown,,,17.358622,78.4198869
B000959,unknown,,,17.3586364,78.4199909
B000960,unknown,,,17.3586364,78.4199909
B000961,unknown,,,17.3587756,78.4198561
B000962,unknown,,,17.3587507,78.4200142
B000963,unknown,,,17.3585656,78.42009
B000964,unknown,,,17.358705,78.4201915
B000965,unknown,,,17.358726,78.4201102
B000966,unknown,,,17.3590517,78.4200978
B000967,unknown,,,17.3589711,78.4201609
B000968,unknown,,,17.3589812,78.4201573
B000969,unknown,,,17.3590717,78.4201844
B000970,unknown,,,17.3590808,78.4201105
B000971,unknown,,,17.358935,78.4199347
B000972,unknown,,,17.3590825,78.4200036
B000973,unknown,,,17.3590937,78.4199304
B000974,unknown,,,17.3591165,78.4199626
B000975,unknown,,,17.3593115,78.4200375
B000976,unknown,,,17.3593536,78.4199601
B000977,unknown,,,17.3596433,78.4199633
B000978,unknown,,,17.3596048,78.4200317
B000979,unknown,,,17.3592944,78.4201703
B000980,unknown,,,17.3591588,78.420168
B000981,unknown,,,17.359226,78.4202557
B000982,unknown,,,17.3597522,78.4203778
B000983,unknown,,,17.3592944,78.4204399
B000984,unknown,,,17.359191,78.4205255
B000985,unknown,,,17.3590821,78.4204942
B000986,unknown,,,17.3589775,78.4202089
B000987,unknown,,,17.3589977,78.4202609
B000988,unknown,,,17.358974,78.4203008
B000989,unknown,,,17.3589135,78.4203555
B000990,unknown,,,17.3587794,78.4202665
B000991,unknown,,,17.3588371,78.4202299
B000992,unknown,,,17.3584795,78.4204672
B000993,unknown,,,17.3584947,78.420408
B000994,unknown,,,17.358293,78.4204053
B000995,unknown,,,17.3582728,78.4204941
B000996,unknown,,,17.3581316,78.4204238
B000997,unknown,,,17.3580999,78.4203979
B000998,unknown,,,17.3580938,78.4202984
B000999,unknown,,,17.358091,78.4202805
B001000,unknown,,,17.3585657,78.4202798
B001001,unknown,,,17.3584525,78.4201702
B001002,unknown,,,17.3584734,78.4200663
B001003,unknown,,,17.3584894,78.4199176
B001004,unknown,,,17.3582743,78.4200196
B001005,unknown,,,17.3580242,78.4202091
B001006,unknown,,,17.3582357,78.420132
B001007,unknown,,,17.3578374,78.4199667
B001008,unknown,,,17.3575625,78.4202752
B001009,unknown,,,17.3575934,78.4202057
B001010,unknown,,,17.3578301,78.4203392
B001011,unknown,,,17.3574875,78.4205106
B001012,unknown,,,17.357122,78.4203481
B001013,unknown,,,17.3572488,78.4203667
B001014,unknown,,,17.3567889,78.4201576
B001015,unknown,,,17.3565134,78.4201999
B001016,unknown,,,17.3569932,78.4200172
B001017,unknown,,,17.3572872,78.4201265
B001018,unknown,,,17.357317,78.4199325
B001019,unknown,,,17.3572612,78.4198492
B001020,unknown,,,17.357299,78.4198141
B001021,unknown,,,17.3574082,78.4197124
B001022,unknown,,,17.3570357,78.4197284
B001023,unknown,,,17.3570632,78.4196885
B001024,unknown,,,17.3569318,78.419662
B001025,unknown,,,17.3569253,78.4197306
B001026,unknown,,,17.3568398,78.419995
B001027,unknown,,,17.3564002,78.4199194
B001028,unknown,,,17.3565377,78.4199665
B001029,unknown,,,17.3564613,78.4195495
B001030,unknown,,,17.3566966,78.4193784
B001031,unknown,,,17.3569958,78.4193929
B001032,unknown,,,17.3568602,78.4195468
B001033,unknown,,,17.3571396,78.4195365
B001034,unknown,,,17.3574384,78.419508
B001035,unknown,,,17.357302,78.4194183
B001036,unknown,,,17.3573546,78.4194518
B001037,unknown,,,17.3579235,78.419521
B001038,unknown,,,17.3579975,78.4195959
B001039,unknown,,,17.3575211,78.4195426
B001040,unknown,,,17.3575963,78.4194849
B001041,unknown,,,17.3574963,78.4195392
B001042,unknown,,,17.3574857,78.4196202
B001043,unknown,,,17.3574315,78.4197199
B001044,unknown,,,17.3577345,78.4199214
B001045,unknown,,,17.3579398,78.4197483
B001046,unknown,,,17.3578514,78.4196911
B001047,unknown,,,17.3579266,78.4197549
B001048,unknown,,,17.358037,78.4197227
B001049,unknown,,,17.3580766,78.4198168
B001050,unknown,,,17.3583232,78.4198834
B001051,unknown,,,17.3586201,78.4198147
B001052,unknown,,,17.3580911,78.419635
B001053,unknown,,,17.3580721,78.4196392
B001054,unknown,,,17.3582298,78.419413
B001055,unknown,,,17.358318,78.4194311
B001056,unknown,,,17.3583744,78.419468
B001057,unknown,,,17.3584358,78.4194867
B001058,unknown,,,17.3585151,78.4193523
B001059,unknown,,,17.3541637,78.4195082
B001060,unknown,,,17.3540521,78.4197051
B001061,unknown,,,17.3541712,78.4199669
B001062,unknown,,,17.3542227,78.4199061
B001063,unknown,,,17.3544294,78.4196634
B001064,unknown,,,17.3549296,78.4198609
B001065,unknown,,,17.3549933,78.4197305
B001066,unknown,,,17.3546402,78.4194047
B001067,unknown,,,17.3551788,78.4195859
B001068,unknown,,,17.355656,78.4195431
B001069,unknown,,,17.3556671,78.4194631
B001070,unknown,,,17.3560208,78.4195696
B001071,unknown,,,17.355684,78.4198912
B001072,unknown,,,17.3554345,78.4194755
B001073,unknown,,,17.3550674,78.4199467
B001074,unknown,,,17.3553088,78.4201118
B001075,unknown,,,17.3551306,78.420005
B001076,unknown,,,17.3551548,78.4200642
B001077,unknown,,,17.3557368,78.4201593
B001078,unknown,,,17.3556002,78.4201171
B001079,unknown,,,17.3561891,78.4200832
B001080,unknown,,,17.3562335,78.4202219
B001081,unknown,,,17.3558504,78.4203314
B001082,unknown,,,17.3559128,78.4203942
B001083,unknown,,,17.3560407,78.420443
B001084,unknown,,,17.3560224,78.4204181
B001085,unknown,,,17.3558716,78.4205248
B001086,unknown,,,17.3557805,78.4205244
B001087,unknown,,,17.355654,78.4205136
B001088,unknown,,,17.3555362,78.4204767
B001089,unknown,,,17.3556803,78.420308
B001090,unknown,,,17.3552869,78.4202409
B001091,unknown,,,17.3550924,78.4202499
B001092,unknown,,,17.3550744,78.4203937
B001093,unknown,,,17.3552612,78.4203775
B001094,unknown,,,17.3547917,78.4204242
B001095,unknown,,,17.3548071,78.4201933
B001096,unknown,,,17.3549399,78.4199599
B001097,unknown,,,17.3546947,78.4198405
B001098,unknown,,,17.3541999,78.4199346
B001099,unknown,,,17.353478,78.4202706
B001100,unknown,,,17.3534809,78.4200519
B001101,unknown,,,17.3534519,78.4200376
B001102,unknown,,,17.3534281,78.4198432
B001103,unknown,,,17.3528567,78.4191714
B001104,commercial,,,17.3531339,78.4195734
B001105,unknown,,,17.3532363,78.4196097
B001106,residential,,,17.3527048,78.4192001
B001107,unknown,,,17.3523388,78.4195726
B001108,unknown,,,17.3523431,78.419476
B001109,unknown,,,17.3520509,78.419443
B001110,unknown,,,17.3517876,78.4195021
B001111,unknown,,,17.3517942,78.4196071
B001112,unknown,,,17.3518362,78.4197278
B001113,unknown,,,17.3518393,78.4196612
B001114,unknown,,,17.3519856,78.4197204
B001115,unknown,,,17.3517685,78.4198412
B001116,unknown,,,17.3516565,78.4198795
B001117,unknown,,,17.3520315,78.420045
B001118,unknown,,,17.3525675,78.4201767
B001119,unknown,,,17.3527831,78.4203529
B001120,unknown,,,17.3526507,78.4204689
B001121,unknown,,,17.3525572,78.4204774
B001122,unknown,,,17.3516032,78.4203688
B001123,unknown,,,17.3511667,78.4203418
B001124,unknown,,,17.3514562,78.4202106
B001125,unknown,,,17.3514138,78.4202293
B001126,unknown,,,17.3514735,78.4203396
B001127,unknown,,,17.3514685,78.4201425
B001128,unknown,,,17.3512961,78.420064
B001129,unknown,,,17.3508896,78.4200276
B001130,unknown,,,17.3507143,78.4200424
