building_id,building_type,height,num_floors,latitude,longitude,vulnerability,seismic_zone,seismic_hazard,population_exposure,risk_score,risk_level,distance_km,duration_min,accessibility,risk_zone
B177158,unknown,,,17.4162923,78.4861779,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177159,unknown,,,17.4159187,78.4858803,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177160,unknown,,,17.4158797,78.4858522,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177161,unknown,,,17.4158453,78.4858384,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177162,unknown,,,17.4157709,78.4858167,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177163,unknown,,,17.4158049,78.4860337,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177164,unknown,,,17.416014,78.4863706,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177165,unknown,,,17.4162388,78.4862901,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177166,unknown,,,17.4163236,78.4862231,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177167,unknown,,,17.4162978,78.4864788,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177168,unknown,,,17.4161297,78.486481,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177169,unknown,,,17.4160997,78.4863511,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177170,unknown,,,17.4160866,78.4863731,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177171,unknown,,,17.4160478,78.4864329,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177172,unknown,,,17.4160999,78.4865802,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177173,unknown,,,17.4163052,78.4867118,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177174,unknown,,,17.4164235,78.4866456,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177175,unknown,,,17.4161123,78.4868728,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177176,unknown,,,17.4159978,78.4869789,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177177,unknown,,,17.4160757,78.4868215,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177178,unknown,,,17.4160997,78.4867647,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177179,unknown,,,17.4159332,78.486654,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177180,unknown,,,17.4159058,78.4867161,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177181,unknown,,,17.4158556,78.4866854,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177182,unknown,,,17.4158119,78.4866712,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177183,unknown,,,17.4158277,78.4869557,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177184,unknown,,,17.4158195,78.4865894,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177185,unknown,,,17.4156534,78.4864883,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177186,unknown,,,17.4156908,78.4863988,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177187,unknown,,,17.4157725,78.48625,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177188,unknown,,,17.4156773,78.4861647,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177189,unknown,,,17.4155665,78.4863295,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177190,unknown,,,17.4155486,78.4862556,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177191,unknown,,,17.4155187,78.486409,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177192,unknown,,,17.4154012,78.4862245,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177193,unknown,,,17.415389,78.4861937,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177194,residential,,5.0,17.4155673,78.4865552,70,Zone II,20,70,60.0,Moderate,,,,Moderate Risk Zone
B177195,residential,,5.0,17.4151488,78.4869025,70,Zone II,20,70,60.0,Moderate,,,,Moderate Risk Zone
B177196,unknown,,,17.4147028,78.4866593,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177197,unknown,,,17.4146615,78.4865744,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177198,unknown,,,17.4147766,78.4867378,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177199,unknown,,,17.4148763,78.4867735,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177200,unknown,,,17.4148979,78.4864307,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177201,unknown,,,17.414642,78.4864905,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177202,unknown,,,17.4146875,78.4863991,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177203,unknown,,,17.4147604,78.4862402,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177204,unknown,,,17.4146273,78.4861758,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177205,unknown,,,17.4148823,78.4862728,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177206,unknown,,,17.4149135,78.4861866,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177207,unknown,,,17.4150607,78.4862002,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177208,unknown,,,17.4150865,78.4861652,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177209,unknown,,,17.4149208,78.486372,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177210,unknown,,,17.4150928,78.4865069,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177211,residential,,5.0,17.4152401,78.4865452,70,Zone II,20,70,60.0,Moderate,,,,Moderate Risk Zone
B177212,unknown,,,17.4151521,78.4859684,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177213,unknown,,,17.41516,78.486021,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177214,unknown,,,17.4150154,78.4860623,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177215,unknown,,,17.4150247,78.4860303,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177216,unknown,,,17.4151632,78.4858675,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177217,unknown,,,17.4152162,78.4858806,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177218,unknown,,,17.4151404,78.4858276,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177219,unknown,,,17.4151111,78.4854248,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177220,unknown,,,17.4151985,78.4855253,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177221,unknown,,,17.4151299,78.485792,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177222,unknown,,,17.4146462,78.4859494,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177223,unknown,,,17.4147575,78.486176,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177224,unknown,,,17.4144733,78.4860466,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177225,unknown,,,17.4142717,78.4861783,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177226,unknown,,,17.4141972,78.4865087,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177227,unknown,,,17.4146109,78.486516,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177228,unknown,,,17.4146014,78.4865469,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177229,unknown,,,17.4146735,78.4866075,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177230,unknown,,,17.4146324,78.4868286,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177231,unknown,,,17.4142246,78.4868225,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177232,unknown,,,17.4142732,78.4865988,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177233,unknown,,,17.4142112,78.4865687,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177234,unknown,,,17.4141372,78.4865888,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177235,unknown,,,17.4140968,78.4866828,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177236,unknown,,,17.4140785,78.4867726,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177237,unknown,,,17.4140436,78.4868713,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177238,unknown,,,17.414409,78.4873393,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177239,outbuilding,,,17.4146124,78.4875036,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177240,unknown,,,17.4146394,78.4872328,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177241,outbuilding,,,17.4148101,78.4876243,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177242,unknown,,,17.4151878,78.4877599,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177243,unknown,,,17.4147526,78.4885128,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177244,unknown,,,17.4146711,78.4884686,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177245,unknown,,,17.4145845,78.4884212,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177246,unknown,,,17.4145584,78.4884053,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177247,unknown,,,17.4145079,78.4883469,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177248,unknown,,,17.4145013,78.488359,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177249,unknown,,,17.4144601,78.4883384,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177250,unknown,,,17.4143689,78.488299,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177251,unknown,,,17.4146342,78.4879576,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177252,unknown,,,17.4142092,78.4881689,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177253,unknown,,,17.4141322,78.4880965,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177254,unknown,,,17.4140857,78.4881153,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177255,unknown,,,17.4140278,78.4880853,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177256,unknown,,,17.4142013,78.4881723,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177257,unknown,,,17.4142723,78.4882172,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177258,unknown,,,17.4141241,78.4884495,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177259,unknown,,,17.4143726,78.488914,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177260,unknown,,,17.4145044,78.4890965,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177261,unknown,,,17.4143285,78.4890451,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177262,unknown,,,17.4143636,78.4889142,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177263,unknown,,,17.4142056,78.4891301,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177264,unknown,,,17.41423,78.4889996,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177265,unknown,,,17.4141307,78.4892603,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177266,unknown,,,17.4141572,78.4897231,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177267,unknown,,,17.4143419,78.4898641,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177268,unknown,,,17.4143432,78.4899935,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177269,unknown,,,17.4143537,78.4897312,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177270,unknown,,,17.4145184,78.4898512,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177271,unknown,,,17.4146635,78.4899893,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177272,unknown,,,17.4144678,78.4893296,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177273,unknown,,,17.4147362,78.4898448,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177274,unknown,,,17.4149748,78.4898438,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177275,unknown,,,17.4150865,78.4898675,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177276,unknown,,,17.4151934,78.490069,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177277,unknown,,,17.4153432,78.4897094,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177278,unknown,,,17.4151913,78.4893229,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177279,unknown,,,17.4152096,78.4892062,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177280,unknown,,,17.4152565,78.4889358,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177281,unknown,,,17.4150707,78.489071,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177282,unknown,,,17.4150384,78.4892867,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177283,unknown,,,17.4146227,78.4889809,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177284,unknown,,,17.4144295,78.4887594,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177285,unknown,,,17.414824,78.4885354,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177286,unknown,,,17.414879,78.4886112,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177287,unknown,,,17.4148379,78.4885622,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177288,unknown,,,17.4151283,78.4886186,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177289,unknown,,,17.4150594,78.4886191,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177290,unknown,,,17.4152147,78.4886107,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177291,unknown,,,17.4156902,78.4890487,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177292,unknown,,,17.4158086,78.4890606,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177293,unknown,,,17.4154581,78.4891539,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177294,unknown,,,17.4153439,78.489127,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177295,unknown,,,17.4153204,78.4892412,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177296,unknown,,,17.4154463,78.4892646,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177297,unknown,,,17.415337,78.489891,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177298,unknown,,,17.4155352,78.4896178,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177299,unknown,,,17.4155047,78.4898844,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177300,unknown,,,17.4157201,78.4899304,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177301,unknown,,,17.4157499,78.4896096,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177302,unknown,,,17.4155528,78.4894154,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177303,unknown,,,17.4156683,78.4893691,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177304,unknown,,,17.4157572,78.4894006,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177305,unknown,,,17.4159178,78.4893735,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177306,unknown,,,17.416025,78.4893968,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177307,unknown,,,17.4160091,78.4895641,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177308,unknown,,,17.4158193,78.489511,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177309,unknown,,,17.41595,78.4895522,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177310,unknown,,,17.4159686,78.4897531,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177311,unknown,,,17.4159306,78.4899729,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177312,unknown,,,17.4162905,78.4897278,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177313,unknown,,,17.4161658,78.4899979,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177314,unknown,,,17.4163899,78.4896144,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177315,unknown,,,17.4161457,78.4895963,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177316,unknown,,,17.4163294,78.4895084,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177317,unknown,,,17.4162726,78.4893926,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177318,unknown,,,17.4161761,78.4892908,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177319,unknown,,,17.4163636,78.4893298,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177320,unknown,,,17.4162114,78.4891054,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177321,unknown,,,17.4161453,78.4891132,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177322,unknown,,,17.4159226,78.4890509,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177323,unknown,,,17.4160063,78.4890952,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177324,unknown,,,17.4163033,78.4883464,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177325,unknown,,,17.4164367,78.4879911,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177326,unknown,,,17.4161625,78.4880676,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177327,unknown,,,17.416005,78.4879956,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177328,unknown,,,17.415916,78.4881906,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177329,unknown,,,17.4161314,78.4882242,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177330,unknown,,,17.4157225,78.4880334,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177331,unknown,,,17.4155181,78.487811,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177332,unknown,,,17.4156683,78.4874572,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177333,unknown,,,17.4158036,78.4870505,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177334,unknown,,,17.4160108,78.4874433,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177335,unknown,,,17.4160146,78.4876801,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177336,unknown,,,17.4161602,78.4875484,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177337,unknown,,,17.4163259,78.4875747,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177338,unknown,,,17.4163528,78.4873285,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177339,unknown,,,17.4161998,78.4870838,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177340,unknown,,,17.4163147,78.4870332,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177341,unknown,,,17.4163231,78.4870665,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177342,unknown,,,17.416428,78.4869789,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177343,unknown,,,17.4164318,78.486954,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177344,unknown,,,17.416591,78.4870068,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177345,unknown,,,17.4166182,78.4870411,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177346,unknown,,,17.4166386,78.4871382,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177347,unknown,,,17.4164853,78.4870352,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177348,unknown,,,17.4164762,78.4870826,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177349,unknown,,,17.4164971,78.4873587,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177350,unknown,,,17.416436,78.4871646,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177351,unknown,,,17.4164095,78.4877739,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177352,unknown,,,17.4165401,78.4876232,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177353,unknown,,,17.416667,78.4874889,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177354,unknown,,,17.4167156,78.4876676,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177355,unknown,,,17.4168644,78.4874904,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177356,unknown,,,17.4167617,78.4871767,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177357,unknown,,,17.4166841,78.4872953,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177358,unknown,,,17.4166722,78.4871806,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177359,unknown,,,17.4167591,78.4871921,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177360,unknown,,,17.4166805,78.4871512,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177361,unknown,,,17.4169161,78.4870466,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177362,unknown,,,17.4170217,78.4870278,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177363,unknown,,,17.4173954,78.4869201,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177364,unknown,,,17.4173448,78.4872402,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177365,unknown,,,17.417248,78.4874473,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177366,unknown,,,17.4169726,78.4873741,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177367,unknown,,,17.4175559,78.4882504,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177368,unknown,,,17.4169818,78.4882561,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177369,unknown,,,17.4167715,78.4878591,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177370,unknown,,,17.4166085,78.4881962,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177371,unknown,,,17.4166761,78.4886268,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177372,unknown,,,17.4166822,78.4889906,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177373,unknown,,,17.4169633,78.4892635,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177374,unknown,,,17.4167534,78.4891544,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177375,religious,,,17.4166419,78.4891083,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177376,unknown,,,17.4165474,78.4894828,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177377,unknown,,,17.4163594,78.4895902,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177378,unknown,,,17.4165186,78.4898107,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177379,unknown,,,17.4166062,78.4898573,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177380,unknown,,,17.4168856,78.4898385,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177381,unknown,,,17.4168781,78.4899487,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177382,unknown,,,17.4168851,78.4898669,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177383,unknown,,,17.4168705,78.4896574,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177384,unknown,,,17.4169801,78.4896017,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177385,unknown,,,17.4168812,78.4895725,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177386,unknown,,,17.4171031,78.4894943,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177387,unknown,,,17.4169501,78.4897521,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177388,unknown,,,17.4169925,78.489692,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177389,unknown,,,17.4170533,78.4897035,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177390,unknown,,,17.4169441,78.489795,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177391,unknown,,,17.4170336,78.4898991,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177392,unknown,,,17.4173644,78.4897079,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
B177393,unknown,,,17.4172161,78.4897446,50,Zone II,20,20,35.0,Moderate,,,,Moderate Risk Zone
